WorkerId	DiscourseId	Expression.Lit	Expression.Met	Original.Expression	Discourse.MetLit	word1	word2	word3	word4	word5
w393	d1	experience freedom	taste freedom	met	met	need	indeed	could	true	sidewinders
w176	d1	experience freedom	taste freedom	met	met	fact	focus	sidewinders	racing	want
w3	d1	experience freedom	taste freedom	met	met	need	change	heightens	triggered	fortnight
w119	d1	experience freedom	taste freedom	met	lit	fact	true	education	indeed	eclipse
w307	d1	experience freedom	taste freedom	met	met	heigtens	need	could	could	unexpected
w213	d1	experience freedom	taste freedom	met	lit	eclipse	underline	education	change	recent
w97	d1	experience freedom	taste freedom	met	lit	fact	could be	education	underline	the need
w1	d314	corrupt mind	poison mind	met	lit	because	for	that	reason	happened
w171	d314	corrupt mind	poison mind	met	met	enraged	grieved	great	gonna	happened
w50	d314	corrupt mind	poison mind	met	met	church	abortion	grieved	great	enraged
w3	d314	corrupt mind	poison mind	met	lit	state	church	seperate	amendment	abortion
w195	d314	corrupt mind	poison mind	met	met	separate	state	church	happened	grieved
w196	d314	corrupt mind	poison mind	met	lit	separate	bombing	killed	come	say
w104	d314	corrupt mind	poison mind	met	met	another	great!!	just	grieve	shouldn't
w121	d314	corrupt mind	poison mind	met	met	great	enraged	whatever	shouldn't	checked
w97	d314	corrupt mind	poison mind	met	lit	amendment	abortion	prominent	happened	clinic
w197	d314	corrupt mind	poison mind	met	met	prominant	priest	dies	come	say
w354	d978	believe story	buy story	lit	met	alien	gods	existence	uncertains	time
w1	d978	believe story	buy story	lit	met	simon	was	he	the	perveyor
w290	d978	believe story	buy story	lit	met	purveyor	alien	knowledge	acknowledge	gods
w393	d978	believe story	buy story	lit	met	your	borrowed	alien	human	gods
w3	d978	believe story	buy story	lit	met	existence	acknowldge	gods	built	alien
w6	d978	believe story	buy story	lit	met	born	goals	existence	knowledge	time
w398	d978	believe story	buy story	lit	met	borrowed	mr.tangent	gods	whisper	uncertains
w518	d978	believe story	buy story	lit	lit	interested	common	stiffen	maintained	interestede
w345	d978	believe story	buy story	lit	met	alien	purveyor	gods	simon	uncertains
w381	d978	believe story	buy story	lit	met	built	borrowed	alien	all	gods
w1	d790	attract worker	suck worker	met	lit	up	even	country	is	centered
w51	d790	attract worker	suck worker	met	met	factors	influence	created	potential	growth
w379	d790	attract worker	suck worker	met	lit	influence	purchase	housing	live	industry
w3	d790	attract worker	suck worker	met	lit	factors	demand	relation	number	growth
w195	d790	attract worker	suck worker	met	lit	influence	first	relation	available	particular
w307	d790	attract worker	suck worker	met	lit	factors	influence	demand	amount	demand
w250	d790	attract worker	suck worker	met	met	factors	first	if	effectively	grown
w414	d790	attract worker	suck worker	met	lit	influence	if	growth	economy	prices
w433	d790	attract worker	suck worker	met	lit	housing	price	demand	financial	banks
w348	d790	attract worker	suck worker	met	lit	shoot	growth	price	demand	available
w1	d600	saturate market	flood market	met	met	was	in	farm	taken	but
w202	d600	saturate market	flood market	met	lit	lease	had	was	be	were
w408	d600	saturate market	flood market	met	lit	tenanted	lease	turning	times	today
w14	d600	saturate market	flood market	met	lit	peat	barley	malted	distilling	balblair
w519	d600	saturate market	flood market	met	lit	tenanted	lease	since	today	enterprise
w250	d600	saturate market	flood market	met	lit	tenanted	since	enterprise	today	distillery
w62	d600	saturate market	flood market	met	lit	lease	distilling	commercial	locally	milled
w16	d600	saturate market	flood market	met	lit	tenanted	lease	distilling	commercial	business
w221	d600	saturate market	flood market	met	lit	tenanted	farm	distilling	whisky	peat
w228	d600	saturate market	flood market	met	lit	tenanted	distilling	enterprise	plentiful	locally
w204	d255	recall feeling	recapture feeling	met	met	hush	flickering	cried	soothed	pleasing
w1	d255	recall feeling	recapture feeling	met	lit	and	deeply	each	time	length
w441	d255	recall feeling	recapture feeling	met	met	bible	lord	psalms	scripture	comforted
w328	d255	recall feeling	recapture feeling	met	lit	bible	read	scripture	soothed	relieved
w43	d255	recall feeling	recapture feeling	met	met	bible	midnight	lord	flood	soul
w213	d255	recall feeling	recapture feeling	met	met	flickering	lord	penitential	feeling	peace
w16	d255	recall feeling	recapture feeling	met	lit	sat	midnight	house	read	peace
w326	d255	recall feeling	recapture feeling	met	met	flickering	cried	flood	relieved	try
w245	d255	recall feeling	recapture feeling	met	lit	bible	flickering	penitential	scripture	soul
w197	d255	recall feeling	recapture feeling	met	met	hush	midnight	depths	flood	through
w1	d274	solve problem	attack problem	lit	lit	abstraction	help	more	concrete	connection
w201	d274	solve problem	attack problem	lit	lit	based	prototype	derived	realisation	help
w2	d274	solve problem	attack problem	lit	met	overcome	ideas	visual	derived	hopes
w51	d274	solve problem	attack problem	lit	met	design	framework	prototype	visual	layout
w213	d274	solve problem	attack problem	lit	lit	framework	issues	realisations	overcome	represent
w220	d274	solve problem	attack problem	lit	lit	purpose	prototype	abstraction	concrete	design
w39	d274	solve problem	attack problem	lit	met	prototype	abstraction	complexity	visual	cognitive
w235	d274	solve problem	attack problem	lit	lit	framework	core	abstraction	realisations	concrete
w222	d274	solve problem	attack problem	lit	lit	framework	prototype	abstraction	complexity	student
w40	d274	solve problem	attack problem	lit	lit	framework	prototype	learning	reflects	space
w204	d535	fate be	fate lie	met	met	desires	fate	motionless	cloud	engulf
w12	d535	fate be	fate lie	met	met	seemed	like	looming	engulf	fate
w1	d535	fate be	fate lie	met	lit	silent	fear	stretch	like	dark
w201	d535	fate be	fate lie	met	met	desires	seemed	vast	like	fate
w322	d535	fate be	fate lie	met	met	dark	seemed	like	cloud	rising
w14	d535	fate be	fate lie	met	met	motionless	looming	stammered	earth	fate
w213	d535	fate be	fate lie	met	met	desires	vast	looming	stammered	decision
w203	d535	fate be	fate lie	met	met	to	frodo	how	successful	up
w247	d535	fate be	fate lie	met	met	vast	stretch	engulf	fate	motionless
w83	d535	fate be	fate lie	met	met	fear	seemed	like	how	what
w230	d65	have smile	wear smile	lit	met	most	blokes	treat	crafty	joke
w520	d65	have smile	wear smile	lit	lit	happy	rare	dames	loved	joke
w89	d65	have smile	wear smile	lit	lit	were	dainty	dunny	occasions	always
w213	d65	have smile	wear smile	lit	met	pee	privacy	lady-like	mother	joke
w216	d65	have smile	wear smile	lit	lit	kays	doyley	dunny	blokes	folks
w243	d65	have smile	wear smile	lit	met	blokes	doyleys	privacy	dainty	dames
w521	d65	have smile	wear smile	lit	lit	tree	toilet	privacy	car	seat
w247	d65	have smile	wear smile	lit	met	blokes	happy	behind	tree	elite
w222	d65	have smile	wear smile	lit	met	blokes	pee	dunny	folks	crafty
w245	d65	have smile	wear smile	lit	met	ever	folks	kays	double-dunny	dames
w12	d770	painting represent	painting capture	lit	lit	background	abbey	value	£500	work
w1	d770	painting represent	painting capture	lit	lit	table	hand	ball	the	view
w201	d770	painting represent	painting capture	lit	lit	on	grasping	background	stated	is
w505	d770	painting represent	painting capture	lit	lit	table	on	beside	grasping	background
w322	d770	painting represent	painting capture	lit	lit	background	value	picture	portrait	work
w14	d770	painting represent	painting capture	lit	lit	crown	ball	value	square	work
w243	d770	painting represent	painting capture	lit	met	majesty	crown	ball	cross	westminster
w214	d770	painting represent	painting capture	lit	lit	majesty	sceptre	grasping	portrait	charles
w9	d770	painting represent	painting capture	lit	lit	grasping	background	value	stated	work
w235	d770	painting represent	painting capture	lit	met	majesty	sceptre	westminster	charles	peter
w1	d162	end agreement	break agreement	met	lit	replace	the	missing	wedding	saw
w407	d162	end agreement	break agreement	met	met	cave	identical	options	phoebe	worse
w201	d162	end agreement	break agreement	met	met	supposedly	coincidence	asks	wants	rights
w520	d162	end agreement	break agreement	met	lit	admires	brooch	lost	angry	options
w55	d162	end agreement	break agreement	met	lit	ring	replace	shop	coincidence	return
w2	d162	end agreement	break agreement	met	lit	admires	saw	lost	bought	points
w408	d162	end agreement	break agreement	met	lit	admires	saw	confronts	asks	points
w3	d162	end agreement	break agreement	met	lit	wedding	ring	shop	options	plane
w203	d162	end agreement	break agreement	met	lit	kate	bought	coincidence	is	ring
w245	d162	end agreement	break agreement	met	lit	ring	identical	coincidence	plane	explanation
w240	d713	tension increase	tension mount	lit	lit	figures	predicts	reviewed	data	accidents
w204	d713	tension increase	tension mount	lit	lit	increased	accidents	tournament	road	england
w12	d713	tension increase	tension mount	lit	lit	number	accidents	football	during	2004
w230	d713	tension increase	tension mount	lit	lit	rises	figures	predicts	reviewed	data
w41	d713	tension increase	tension mount	lit	lit	significantly	figures	predicts	accidents	reviewed
w89	d713	tension increase	tension mount	lit	lit	accidents	involved	predicts	increased	tournament
w216	d713	tension increase	tension mount	lit	met	england	tournament	churchill	portugal	accident
w221	d713	tension increase	tension mount	lit	lit	accidents	football	england	match	portugal
w203	d713	tension increase	tension mount	lit	lit	major	show	soccer	the	england
w228	d713	tension increase	tension mount	lit	lit	accidents	figures	reviewed	predicts	increased
w204	d280	misinterpret word	twist word	lit	lit	response	parliament	partnerships	stake	public
w509	d280	misinterpret word	twist word	lit	lit	parliament	partnerships	authority	proposals	services
w1	d280	misinterpret word	twist word	lit	lit	make	little	whether	has	legal
w202	d280	misinterpret word	twist word	lit	lit	legal	authority	stake	points	proposal
w207	d280	misinterpret word	twist word	lit	lit	response	proposal	individual	services	important
w216	d280	misinterpret word	twist word	lit	met	mcconnell	scottish	parliament	partnerships	stake
w203	d280	misinterpret word	twist word	lit	lit	response	response	mr	will	partnership
w226	d280	misinterpret word	twist word	lit	lit	first	secondly	response	proposal	asking
w222	d280	misinterpret word	twist word	lit	lit	points	situation	authority	legal	stake
w245	d280	misinterpret word	twist word	lit	lit	two	little	authority	parliament	public
w12	d704	factor affect	factor shape	met	lit	1918	operational	arab	strategy	reader
w1	d704	factor affect	factor shape	met	lit	the	does	shifting	strategic	earlier
w322	d704	factor affect	factor shape	met	lit	battle	gaza	tacticial	palestine	revolt
w332	d704	factor affect	factor shape	met	lit	low	train	crushing	weakness	unfortunate
w213	d704	factor affect	factor shape	met	met	transjordan	offensive	masterpiece	unfortunate	strategic
w243	d704	factor affect	factor shape	met	lit	fortunes	offensive	palestine	britain	syria
w320	d704	factor affect	factor shape	met	met	transjordan	replacement	masterpiece	admittedly	strategy
w231	d704	factor affect	factor shape	met	lit	this	book	critical	arguably	reader
w203	d704	factor affect	factor shape	met	lit	includes	curiously	train	on	fortunes
w245	d704	factor affect	factor shape	met	met	ebb	obliging	megiddo	tactical	operational
w12	d521	forget trouble	drown trouble	met	met	boring	brightened	think	worm	thought
w206	d521	forget trouble	drown trouble	met	met	midday	boring	charming	brightened	often
w1	d521	forget trouble	drown trouble	met	lit	left	visit	rather	charming	lady
w14	d521	forget trouble	drown trouble	met	lit	charming	rebuild	wanted	midday	think
w237	d521	forget trouble	drown trouble	met	met	charming	boring	trying	thought	brightened
w16	d521	forget trouble	drown trouble	met	lit	boring	visit	rebuild	virus	de-flea
w221	d521	forget trouble	drown trouble	met	lit	midday	boring	young	neil	rebuild
w226	d521	forget trouble	drown trouble	met	met	my	god	it	was	boring
w222	d521	forget trouble	drown trouble	met	met	boring	charming	brightened	thought	course
w210	d521	forget trouble	drown trouble	met	lit	visit	rebuild	virus	de-flea	right-click
w200	d591	tension increase	tension mount	met	lit	cope	love	befriends	discovers	plans
w1	d591	tension increase	tension mount	met	lit	him	safely	love	internet	sarah
w476	d591	tension increase	tension mount	met	lit	befriends	escapes	played	accomplished	performance
w332	d591	tension increase	tension mount	met	lit	separated	befriends	discovers	alive	bring
w213	d591	tension increase	tension mount	met	met	children	teenage	particular	accomplished	smoothly
w320	d591	tension increase	tension mount	met	lit	refugee	clifftop	teenager	particular	discovers
w238	d591	tension increase	tension mount	met	lit	teenage	clifftop	particular	william	richardson
w203	d591	tension increase	tension mount	met	met	of	to	refugees	the	escapes
w235	d591	tension increase	tension mount	met	lit	children	refugees	william richardson	albert	relationship
w222	d591	tension increase	tension mount	met	met	love	sensitively	run	randy	escapes
w11	d898	fate be	fate lie	lit	lit	ironically	balkans	devastating	consequences	serious
w230	d898	fate be	fate lie	lit	met	tinpot	backward	devastating	despots	stomach
