DiscourseId	Expression.Lit	Expression.Met	Original.Expression	Discourse.MetLit	Abstr.all	Abstr.N	Abstr.V	Abstr.ADJ	Emotionality	Emotion	List.Words
d46	factor affect	factor shape	met	lit	2.83	2.74	2.96	2.98	2.19	Joy	['epidemiology', 'reflected', 'responsibility', 'shutting up', 'responses', 'epidemiology', 'geometrical', 'mortality', 'period', 'restricted', 'traditions', 'epidemiology', 'disease', 'deaths', 'burial', 'traditions', 'epidemiology', 'shutting', 'morality', 'organizing', 'responses', 'traditions', 'established', 'concentrate', 'mortality', 'local', 'contributed', 'increased', 'households', 'burial', 'burial', 'disease', 'spread', 'fatality', 'parish', 'conditions', 'concentrate', 'funerals', 'mortality', 'orders', 'disease', 'spread', 'rapid', 'distance', 'funerals', 'burial', 'epidemiology', 'disease', 'case-fatality', 'funerals']
d458	distinction disappear	distinction blur	met	lit	2.63	2.91	2.57	2.23	2.03	Joy	['project', 'focuses', 'categories', 'subject', 'assessed', 'mandatory', 'project', 'aspect', 'subject', 'goups', 'mandatory', 'aspect', 'curriculum', 'subject', 'groups', 'mandatory', 'students', 'project', 'curriculum', 'disciplines', 'mandatory', 'focuses', 'subject', 'learning', 'assessed', 'mandatory', 'aspect', 'curriculum', 'disciplines', 'taught', 'mandatory', 'work', 'major', 'categories', 'groups', 'mandatory', 'project', 'curriculum', 'categories', 'taught', 'mandatory', 'projects', 'curriculum', 'disciplines', 'assessed', 'mandatory', 'curriculum', 'sciences', 'mathematics', 'disciplines']
d301	affect judgement	colour judgement	lit	lit	3.23	3.61	2.26	-	2.35	Joy	['enjoying', 'debate', 'help', 'choice', 'connoiseur', 'debate', 'whisky', 'distilleries', 'choice', 'second', 'debate', 'between', 'connoisseur', 'could', 'choice', 'enjoying', 'whisky', 'debate', 'connoiseur', 'seaweed', 'whisky', 'debate', 'distilleries', 'second', 'seaweed', 'enjoying', 'debate', 'choice', 'came', 'companion', 'enjoying', 'connoiseur', 'whisky', 'distilleries', 'help', 'enjoying', 'debate', 'help', 'although', 'seaweed', 'zanzibar', 'islay distilleries', 'lagavulin', 'caol ila', 'seaweed', 'debate', 'whisky connoiseur', 'came from', 'our first choice', 'through it could have been']
d785	colour match	colour harmonise	lit	lit	3.39	3.82	3.35	2.37	2.28	Joy	['move', 'paint', 'design', 'company', 'panels', 'the', 'overlooking', 'i', 'painting', 'because', 'job', 'scale', 'design', 'scanning', 'parts', 'design', 'abstract', 'scanning', 'painting', 'computer', 'sliding panels', 'windows', 'floral', 'design', 'painting', 'blinds', 'curtains', 'floral', 'enlarging', 'painting', 'job', 'company', 'computer', 'scanning', 'embassy', 'embassy', 'abstract', 'design', 'panels', 'challenge', 'computer', 'to', 'design', 'company', 'client', 'challenge', 'interior', 'client', 'enlarging', 'abstract']
d543	disclose report	leak report	lit	lit	3.01	3.29	2.1	2.46	2.12	Joy	['data', 'accident', 'permission', 'rely', 'application', 'defendant', 'liability', 'opposed', 'forensic', 'analysis', 'offer', 'liability', 'discounting', 'forensic', 'supportive', 'refused', 'defendant', 'contributory', 'evidence', 'forensic', 'defendant', 'liability', 'contributory', 'negligence', 'evidence', 'defendant', 'police', 'liability', 'report', 'forensic', 'defendant', 'permission', 'expert', 'application', 'judge', 'defendant', 'negligence', 'judge', 'report', 'expert', 'defendant', 'offer', 'applied', 'judge', 'report', 'defendant', 'liability', 'negligence', 'applied', 'analysis']
d750	story intrigue	story grab	met	met	2.47	2.68	2.33	2.43	2.64	Joy	['forgotten', 'your', 'own', 'work', 'something', 'pride', 'praise', 'flow', 'one', 'excites', 'forgotten', 'friends', 'scripted', 'saying', 'showing', 'pride', 'flow', 'excites', 'tend', 'something', 'pride', 'tend', 'made', 'showing', 'only', 'hard work', 'screen', 'special', 'teams', 'documentaries', 'tend', 'scripted', 'imagination', 'special', 'forgotten', 'forgotten', 'the', 'pride', 'which', 'comes', 'pride', 'friends', 'documentaries', 'audience', 'scripted', 'pride', 'flow', 'excites', 'imagination', 'hard']
d58	get disease	catch disease	lit	lit	3.31	3.56	3.16	2.98	2.54	Joy	"['global', 'population', 'diseases', 'water', 'dirty', 'poverty', 'disease', 'displacement', 'billion', 'dirty', 'vast', 'popuation', 'poor', 'water', 'hours', 'global', 'development', 'preventable', 'cannot', 'ethiopia', 'story', 'development', 'from', 'ethiopia', 'needs', 'poverty', ""life's"", 'disease', 'safe', 'displacement', '2.6', 'billion', '1,1', 'billion', 'seconds', 'story', 'drink', 'basic needs', 'nowhere', 'go', 'poverty', 'basic', 'brave', 'dying', 'pond', 'poverty', 'disease', 'population', 'poor', 'ethiopia']"
d448	moon appear	moon peep	met	lit	3.3	4.04	2.85	2.5	2.31	Joy	"['went', 'days', 'were', 'looked', 'there', 'england', 'light', 'save', 'slipped', 'blowing', 'few', 'not', 'only', 'brisk', 'england', 'candles', 'clock', 'light', 'village', 'officers', 'england', 'candles', 'village', 'riding', 'farm', 'i', 'few', 'meeting', 'only', 'brisk', 'looked', 'clock', 'slipped', 'crossed', 'meeting', 'england', 'rest', 'afford', 'light', 'village', 'betimes', 'smithy corner', ""ridden's farm"", 'blowing', 'afford', 'rest', 'afford', 'slipped', 'brisk', 'candles']"
d737	address question	tackle question	lit	lit	2.59	2.81	2.57	1.69	2.26	Joy	['examples', 'education', 'research', 'context', 'theoretical', 'examples', 'clarify', 'develop', 'research', 'drawing', 'education', 'clarify', 'interests', 'analyse', 'reference', 'examples', 'drawn', 'research', 'modify', 'analyse', 'examples', 'participants', 'research', 'analyse', 'reference', 'education', 'clarify', 'research', 'questions', 'modify', 'examples', 'public service', 'disciplinary', 'perspectives', 'insights', 'education', 'multi-disciplinary', 'insights', 'disciplines', 'analyse', 'participants', 'encouraged', 'to', 'clarify', 'research', 'examples', 'participants', 'research', 'innovation', 'disiplines']
d315	result appear	result emerge	met	lit	3.07	3.35	2.27	2.3	2.29	Joy	['publication', 'epsrc', 'compliant', 'stability', 'techniques', 'internal', 'publication', 'grants', 'stability', 'instabilities', 'extended', 'described', 'publication', 'compliant', 'instabilities', 'publication', 'grants', 'investigate', 'techniques', 'studying', 'extended', 'investigate', 'techniques', 'publications', 'significant', 'flows', 'channels', 'pipes', 'heat', 'layer', 'internal flows', 'stability of flow', 'compliant channels', 'devising techniques', 'dimansional boundary', 'ideas', 'stability', 'flows', 'studying', 'example', 'flow', 'instabilities', 'effort', 'devising', 'dimentional', 'internal flows', 'epsrc grants', 'stability', 'boundary-layers', 'publications']
d763	mess show	mess reflect	lit	lit	2.88	3.36	2.67	2.47	2.08	Joy	"['political', 'events', 'vice', 'president', 'camerman', 'political', 'controversy', 'president', 'joe', 'biden', 'comment', 'current', 'events', 'political', 'president', ""don't"", 'comment', 'events', 'harris', 'frontrunner', 'another', 'hopeful', 'peep', 'make', 'comment', 'we', 'current', 'prick', 'oddly', ""didn't"", 'comment', 'current', 'events', 'meanwhile', 'president', 'current', 'events', 'political', 'biden', 'sanders', 'comment', 'current', 'events', 'political', 'frontrunner', 'current', 'controversy', 'emerged', 'cameraman', 'frontrunner']"
d812	mess show	mess reflect	lit	lit	3.01	3.72	2.2	2.14	2.24	Joy	['we', 'trained', 'being', 'installation', 'year', 'boiler', 'parts', 'firm', 'shropshire', 'year', 'replacement', 'boiler', 'installation', 'we', 'give', 'trained', 'guarantee', 'premier', 'established', 'professional', 'guarantee', 'installation', 'trained', 'established', 'professional', 'replacement', 'give', 'guarantee', 'boiler', '2005', 'trained', 'guarantee', 'replacement', 'established', 'firm', 'boiler', 'installation', 'labour', 'heating', 'local', 'replacement', 'boiler', 'installation', 'guarantee', 'heating', 'trained', 'give', 'guarantee', 'need', 'rely']
d128	decrease appetite	dull appetite	lit	lit	2.89	3.86	2.89	2.0	2.34	Joy	['normally', 'can', 'be', 'natural', 'substance', 'is', 'use', 'likely', 'cause', 'increases', 'cannabis', 'drug', 'illegle', 'eaten', 'natural', 'normally', 'natural', 'substance', 'likely', 'unpredictable', 'cannabis', 'illegal', 'used', 'drug', 'uk', 'cannabis', 'paranoid', 'depression', 'drug', 'anxious', 'used', 'normally', 'natrual', 'unpredictable', 'powerful', 'cannabis', 'relaxes', 'hallucinogenic', 'cancer', 'stimulate', 'highly', 'likely', 'cause', 'cancer', 'more so', 'most', 'normally', 'make', 'highly', 'used']
d609	cause excitement	stir excitement	met	lit	3.02	3.19	3.55	1.97	2.53	Joy	['collaboration', 'work', 'featuring', 'catalogue', 'recorded', 'collaboration', 'buble', 'handpicked', 'career', 'achievements', 'breadth', 'reach', 'handpicked', 'catalogues', 'loom', 'collaboration', 'duets', 'heartbeat', 'future', 'achievements', 'catalogue', 'collaborative', 'work', 'history', 'achievements', 'breadth', 'unparalleled', 'loom', 'bobby womack', 'revered', 'work', 're-works', 'recorded', 'handpicked', 'achievements', 'featuring', 'career', 'handpicked', 'talents', 'achievements', 'breadth', 'influential', 'diverse', 'unparalleled', 'extraordinary', 'collaboration', 'catologue', 'musicians', 'unparalleled', 'extraordinary']
d407	factor affect	factor shape	lit	lit	2.76	3.22	2.36	2.33	2.34	Joy	['the', 'point', 'in', 'mnay', 'some', 'need', 'well-known', 'key', 'feature', 'common', 'preserve', 'countryside', 'destruction', 'degradation', 'decline', 'point', 'find', 'destruction', 'arisen', 'loss', 'comprehensive', 'provider', 'legally', 'agriculture', '{}', 'preserve', 'biodiversity', 'quantity', 'agricultural', 'legally', 'kingdom', 'quality', 'agricultural', 'hedgerows', 'nonetheless', 'point', 'hedgerows', 'arisen', 'common', 'main', 'habitats', 'biodiversity', 'species', 'hedgerows', 'protected', 'biodiversity', 'preserve', 'quantity', 'habitats', '23%']
d887	reject past	disown past	met	lit	2.43	2.7	1.87	2.57	2.25	Joy	"['the', 'also', 'oppurunity', 'to', 'africa', 'interference', 'intervention', 'military', 'economic', 'humanitarian', 'government', 'resources', 'development', 'assistance', 'develop', 'intervention', 'interference', 'resources', 'policy', 'emphasise', 'monopolies', 'african', 'british', 'government', 'assistance', 'domination', 'aim', 'develop', 'intervention', 'development', 'government', 'intervention', 'monopolies', 'humanitarian', 'policy', 'foreign secretary', 'development assitance', ""government's policy"", 'british government', 'democratic reform', 'interference', 'intervention', 'monopolies', 'humanitarian', 'government', 'emphasise', 'intervention', 'monopolies', 'alleged', 'proxy']"
d761	practise profession	follow profession	met	lit	2.83	4.25	2.76	2.28	2.26	Joy	['paid', 'regular', 'beset', 'residence', 'acquired', 'regular visit', 'her family', 'mr. smith in 1656', 'her three children', 'provincial school', 'he', 'paid', 'a', 'school', 'does', 'regular', 'liberally', 'embarrassments', 'appear', 'provincial', 'regular', 'visits', 'three', 'children', 'residence', 'relieved', 'at', 'accompanied', 'residence', 'had', 'paid', 'visit', 'reached', 'rebuilt', 'supply', 'regular', 'liberally', 'accompanied', 'residence', 'acquired', 'regular', 'at', 'accompanied', 'took', 'learning', 'liberally', 'pecuniary', 'rectory', 'accompanied', 'provincial']
d845	drink alcohol	abuse alcohol	lit	lit	3.03	3.23	2.85	-	2.12	Joy	['alcohol', 'gout', 'conducted', 'disprove', 'theory', 'study', 'prove', 'disprove', 'theory', 'investigation', 'this', 'study', 'drinking', 'raises', 'risk', 'alcohol', 'gout', 'believed', 'developing', 'scale', 'researchers', 'link', 'study', 'theory', 'link', 'researchers', 'developing', 'study', 'investigation', 'conducted', 'researchers', 'alcohol', 'gout', 'study', 'investigation', 'this', 'first', 'always', 'believed', 'theory', 'why', 'believed', 'risk', 'conducted', 'first', 'researchers', 'link', 'alcohol', 'gout', 'study']
d864	solve problem	attack problem	met	lit	2.48	2.9	2.79	2.11	2.49	Joy	['tuition', 'honestly', 'lot', 'questions', 'need', 'faith', 'secular', 'good', 'supportive', 'alternative', 'launch', 'campaign', 'personally', 'view', 'i', 'good', 'regardless', 'personally', 'supportive', 'honestly', 'campaign', 'needed', 'secular', 'affiliation', 'addressed', 'debt', 'campaign', 'democrats', 'issues', 'investing', 'good', 'local', 'schools', 'leadership', 'supportive', 'concur', 'ideal', 'means', 'need', 'can', 'liberal', 'launch', 'community', 'addressed', 'honestly', 'tuition', 'investing', 'education', 'schools', 'concur']
d220	manage job	juggle job	lit	lit	3.79	4.12	2.81	-	2.41	Joy	['steve', 'bakers', 'have', 'tour', 'book', 'children', 'coach', 'football', 'book', 'chicago', 'announces', 'children', 'football', 'team', 'published', 'steve', 'martin', 'bonnie', 'haunt', 'piper', 'announces', 'children', 'position', 'marketing', 'published', 'have', 'announces', 'offered', 'published', 'dream', 'children', 'announces', 'moving', 'priorities', 'published', 'the bakers', 'advantage', 'dream team', 'moving', 'priorities', 'children', 'announces', 'offered', 'position', 'moving', 'steve', 'martin', '12', 'children', 'bonnie']
d123	end agreement	break agreement	met	lit	2.23	2.66	1.96	2.02	2.36	Joy	['possible findings', 'uranium in iran', 'nuclear weapon', 'north korea', 'not co-orperating', 'they', 'are', 'to', 'the', 'possible', 'possible', 'dangerous', 'huge', 'really', 'wider', 'some', 'possiblw', 'moment', 'really', 'if', 'you', 'will', 'see', 'findings', 'present', 'reports', 'time', 'iran', 'papers', 'findings', 'reports', 'capability', 'enriched', 'findings', 'co-operating', 'findings', 'possible', 'capabilty', 'threat', 'region', 'papers', 'reports', 'possible', 'dangerous', 'capability', 'reports', 'findings', 'dangerous', 'weapons', 'world']
d800	example show	example illustrate	lit	lit	3.4	3.63	3.25	3.35	2.45	Joy	['communicate', 'alternative', 'peer', 'helped', 'learning', 'tutor', 'strategies', 'paired', 'prioritise', 'negative', 'communicate', 'strategies', 'learning', 'tutoring', 'teacher', 'deaf', 'communicate', 'tutoring', 'paired', 'disabilities', 'example', 'learning', 'communicate', 'students', 'resonse', 'deaf', 'tutor', 'teaching', 'students', 'disabilities', 'helped', 'communicate', 'summarised', 'tasks', 'response', 'deaf', 'learning', 'tutor', 'communicate', 'disabilities', 'example', 'communicate', 'strategies', 'summarized', 'tutoring', 'deaf', 'lessons', 'learning', 'teaching', 'disabilities']
d180	tension increase	tension mount	lit	lit	2.58	3.18	2.41	1.88	2.29	Joy	['russia', 'surprise attack', 'britain', 'attack on france', 'schlieffen plan', 'this', 'would', 'advanced', 'bulk', 'areas', 'russia', 'fighting', 'attack', 'war', 'fighting', 'advanced', 'defeat', 'continental', 'soldiers', 'britain', 'mobilise', 'forces', 'germany', 'france', 'russia', 'advanced', 'concluded', 'concentrated', 'involved', 'war', 'russia', 'advanced', 'france', 'transfer', 'areas', 'was', 'coped', 'defeating', 'campaign', 'depended', 'concluded', 'suprise', 'attack', 'advanced', 'involved', 'guaranteed', 'strategy', 'successful', 'supporting', 'concentrated']
d815	discuss idea	float idea	lit	lit	2.85	3.04	2.24	-	2.27	Joy	['young citizen in action', 'volunteer', 'citizenship', 'ownership', 'management committe', 'over', 'last', 'years', 'has', 'youth', 'citizens', 'action', 'support', 'resource', 'peer', 'programme', 'service', 'ownership', 'citizens', 'management', 'involved', 'action', 'volunteering', 'programme', 'committee', 'support', 'resource', 'volunteering', 'committee', 'enable', 'would', 'like', 'has', 'ycia', 'operates', 'programme', 'support', 'developed', 'citizens', 'month', 'belfast', 'volunteering', 'community', 'projects', 'citizens', 'programme', 'youth', 'projects', 'volunteering', 'education']
d9	stimulate debate	fuel debate	lit	lit	3.39	3.54	2.78	3.26	2.24	Joy	['week', 'loyalist', 'shot', 'dead ceasefires', 'declaration', 'dead', 'uncertainty', 'broken', 'reigned', 'called', 'people', 'pub', 'londonderry', 'province', 'paramilitaries', 'shot', 'dead', 'pub', 'fieldwork', 'ira', 'shot', 'dead', 'uncertainty', 'associated', 'parties', 'shot', 'waterside', 'declaration', 'ira', 'august', 'dead', 'political', 'parties', 'fact', 'associated', 'week', 'shot', 'people', 'dead', 'talks', 'week', 'shot', 'dead', 'political', '1994', 'uncertainty', 'fact', 'week', 'political', 'response']
d798	factor affect	factor shape	met	lit	3.41	3.95	2.94	-	2.33	Joy	['this', 'story', 'once', 'in', 'a', 'anecdotes', 'inspired', 'once in a lifetime', 'interpreted', 'choosing', 'performed', 'bookings', 'survey', 'campaign', 'original', 'performed', 'friday', 'may', 'bookings', 'bsl', 'preformed', 'booking', 'survey', 'experience', 'school', 'performed', 'survey', 'online', 'education', 'campaign', 'performed', 'friday', 'call', 'email', 'show', 'anecdotes', 'performed', 'interpreted', 'bookings', 'survey', 'story', 'email', 'children', 'school', 'office', 'journey', 'performed', 'bookings', 'entitled', 'survey']
