WorkerId	DiscourseId	Expression.Lit	Expression.Met	Original.Expression	Category.MetLit
w86	d614	view represent	view reflect	met	3
w47	d614	view represent	view reflect	met	5
w127	d614	view represent	view reflect	met	4
w29	d614	view represent	view reflect	met	2
w25	d614	view represent	view reflect	met	5
w17	d614	view represent	view reflect	met	5
w29	d615	distinction disappear	distinction blur	lit	1
w72	d615	distinction disappear	distinction blur	lit	1
w25	d615	distinction disappear	distinction blur	lit	4
w42	d615	distinction disappear	distinction blur	lit	4
w31	d615	distinction disappear	distinction blur	lit	4
w108	d615	distinction disappear	distinction blur	lit	1
w47	d615	distinction disappear	distinction blur	lit	5
w67	d615	distinction disappear	distinction blur	lit	5
w40	d615	distinction disappear	distinction blur	lit	4
w17	d615	distinction disappear	distinction blur	lit	4
w128	d615	distinction disappear	distinction blur	lit	3
w127	d615	distinction disappear	distinction blur	lit	2
w28	d615	distinction disappear	distinction blur	lit	2
w15	d615	distinction disappear	distinction blur	lit	4
w50	d615	distinction disappear	distinction blur	lit	2
w58	d616	colour match	colour harmonise	lit	6
w42	d616	colour match	colour harmonise	lit	4
w15	d616	colour match	colour harmonise	lit	2
w29	d616	colour match	colour harmonise	lit	1
w28	d616	colour match	colour harmonise	lit	1
w40	d616	colour match	colour harmonise	lit	4
w47	d616	colour match	colour harmonise	lit	1
w108	d616	colour match	colour harmonise	lit	1
w67	d616	colour match	colour harmonise	lit	5
w25	d616	colour match	colour harmonise	lit	1
w86	d616	colour match	colour harmonise	lit	4
w31	d616	colour match	colour harmonise	lit	4
w17	d616	colour match	colour harmonise	lit	5
w50	d616	colour match	colour harmonise	lit	1
w127	d616	colour match	colour harmonise	lit	2
w127	d617	result appear	result emerge	lit	4
w86	d617	result appear	result emerge	lit	2
w40	d617	result appear	result emerge	lit	4
w42	d617	result appear	result emerge	lit	4
w126	d617	result appear	result emerge	lit	1
w67	d617	result appear	result emerge	lit	5
w28	d617	result appear	result emerge	lit	2
w47	d617	result appear	result emerge	lit	2
w15	d617	result appear	result emerge	lit	3
w29	d617	result appear	result emerge	lit	2
w31	d617	result appear	result emerge	lit	5
w58	d617	result appear	result emerge	lit	5
w17	d617	result appear	result emerge	lit	5
w108	d617	result appear	result emerge	lit	1
w25	d617	result appear	result emerge	lit	2
w67	d618	get disease	catch disease	met	5
w17	d618	get disease	catch disease	met	2
w40	d618	get disease	catch disease	met	4
w28	d618	get disease	catch disease	met	4
w29	d618	get disease	catch disease	met	1
w47	d618	get disease	catch disease	met	5
w15	d618	get disease	catch disease	met	3
w50	d618	get disease	catch disease	met	1
w58	d618	get disease	catch disease	met	5
w42	d618	get disease	catch disease	met	5
w127	d618	get disease	catch disease	met	6
w128	d618	get disease	catch disease	met	2
w108	d618	get disease	catch disease	met	1
w25	d618	get disease	catch disease	met	3
w31	d618	get disease	catch disease	met	3
w42	d619	reject past	disown past	met	4
w67	d619	reject past	disown past	met	5
w108	d619	reject past	disown past	met	6
w40	d619	reject past	disown past	met	3
w128	d619	reject past	disown past	met	6
w28	d619	reject past	disown past	met	2
w58	d619	reject past	disown past	met	5
w50	d619	reject past	disown past	met	4
w31	d619	reject past	disown past	met	3
w15	d619	reject past	disown past	met	4
w29	d619	reject past	disown past	met	3
w17	d619	reject past	disown past	met	6
w47	d619	reject past	disown past	met	5
w127	d619	reject past	disown past	met	6
w25	d619	reject past	disown past	met	5
w31	d620	organise production	mount production	lit	5
w15	d620	organise production	mount production	lit	3
w127	d620	organise production	mount production	lit	3
w42	d620	organise production	mount production	lit	5
w47	d620	organise production	mount production	lit	4
w50	d620	organise production	mount production	lit	2
w28	d620	organise production	mount production	lit	4
w40	d620	organise production	mount production	lit	3
w67	d620	organise production	mount production	lit	5
w17	d620	organise production	mount production	lit	4
w108	d620	organise production	mount production	lit	1
w25	d620	organise production	mount production	lit	5
w128	d620	organise production	mount production	lit	4
w29	d620	organise production	mount production	lit	2
w58	d620	organise production	mount production	lit	5
w50	d621	urge someone	push someone	met	4
w40	d621	urge someone	push someone	met	4
w58	d621	urge someone	push someone	met	5
w129	d621	urge someone	push someone	met	3
w25	d621	urge someone	push someone	met	4
w31	d621	urge someone	push someone	met	5
w17	d621	urge someone	push someone	met	5
w41	d621	urge someone	push someone	met	3
w15	d621	urge someone	push someone	met	5
w29	d621	urge someone	push someone	met	2
w42	d621	urge someone	push someone	met	4
w47	d621	urge someone	push someone	met	5
w74	d621	urge someone	push someone	met	4
w28	d621	urge someone	push someone	met	2
w128	d621	urge someone	push someone	met	5
w129	d622	decrease appetite	dull appetite	lit	1
w50	d622	decrease appetite	dull appetite	lit	3
w31	d622	decrease appetite	dull appetite	lit	4
w58	d622	decrease appetite	dull appetite	lit	5
w128	d622	decrease appetite	dull appetite	lit	2
w41	d622	decrease appetite	dull appetite	lit	2
w40	d622	decrease appetite	dull appetite	lit	5
w74	d622	decrease appetite	dull appetite	lit	5
w47	d622	decrease appetite	dull appetite	lit	1
w25	d622	decrease appetite	dull appetite	lit	5
w42	d622	decrease appetite	dull appetite	lit	3
w17	d622	decrease appetite	dull appetite	lit	4
w29	d622	decrease appetite	dull appetite	lit	1
w28	d622	decrease appetite	dull appetite	lit	3
w15	d622	decrease appetite	dull appetite	lit	5
w128	d623	cause excitement	stir excitement	met	3
w40	d623	cause excitement	stir excitement	met	4
w25	d623	cause excitement	stir excitement	met	2
w74	d623	cause excitement	stir excitement	met	4
w28	d623	cause excitement	stir excitement	met	2
w129	d623	cause excitement	stir excitement	met	1
w31	d623	cause excitement	stir excitement	met	4
w130	d623	cause excitement	stir excitement	met	4
w41	d623	cause excitement	stir excitement	met	3
w17	d623	cause excitement	stir excitement	met	2
w47	d623	cause excitement	stir excitement	met	4
w42	d623	cause excitement	stir excitement	met	4
w29	d623	cause excitement	stir excitement	met	2
w15	d623	cause excitement	stir excitement	met	5
w50	d623	cause excitement	stir excitement	met	2
w47	d624	have smile	wear smile	met	5
w31	d624	have smile	wear smile	met	3
w129	d624	have smile	wear smile	met	5
w17	d624	have smile	wear smile	met	6
w50	d624	have smile	wear smile	met	2
w42	d624	have smile	wear smile	met	4
w74	d624	have smile	wear smile	met	6
w25	d624	have smile	wear smile	met	3
w40	d624	have smile	wear smile	met	4
w41	d624	have smile	wear smile	met	5
w15	d624	have smile	wear smile	met	3
w29	d624	have smile	wear smile	met	5
w28	d624	have smile	wear smile	met	4
w110	d624	have smile	wear smile	met	5
w128	d624	have smile	wear smile	met	5
w50	d625	instill life	breathe life	met	3
w129	d625	instill life	breathe life	met	2
w42	d625	instill life	breathe life	met	4
w25	d625	instill life	breathe life	met	2
w40	d625	instill life	breathe life	met	4
w31	d625	instill life	breathe life	met	2
w123	d625	instill life	breathe life	met	1
w15	d625	instill life	breathe life	met	3
w28	d625	instill life	breathe life	met	4
w17	d625	instill life	breathe life	met	5
w128	d625	instill life	breathe life	met	6
w41	d625	instill life	breathe life	met	4
w47	d625	instill life	breathe life	met	1
w29	d625	instill life	breathe life	met	5
w74	d625	instill life	breathe life	met	3
w40	d626	distinction disappear	distinction blur	met	4
w41	d626	distinction disappear	distinction blur	met	3
w28	d626	distinction disappear	distinction blur	met	5
w42	d626	distinction disappear	distinction blur	met	4
w50	d626	distinction disappear	distinction blur	met	4
w25	d626	distinction disappear	distinction blur	met	5
w74	d626	distinction disappear	distinction blur	met	4
w128	d626	distinction disappear	distinction blur	met	6
w15	d626	distinction disappear	distinction blur	met	5
w31	d626	distinction disappear	distinction blur	met	3
w129	d626	distinction disappear	distinction blur	met	2
w17	d626	distinction disappear	distinction blur	met	4
w58	d626	distinction disappear	distinction blur	met	5
w29	d626	distinction disappear	distinction blur	met	2
w47	d626	distinction disappear	distinction blur	met	5
w40	d627	drink alcohol	abuse alcohol	lit	3
w28	d627	drink alcohol	abuse alcohol	lit	1
w42	d627	drink alcohol	abuse alcohol	lit	5
w25	d627	drink alcohol	abuse alcohol	lit	5
w47	d627	drink alcohol	abuse alcohol	lit	3
w130	d627	drink alcohol	abuse alcohol	lit	2
w15	d627	drink alcohol	abuse alcohol	lit	4
w29	d627	drink alcohol	abuse alcohol	lit	2
w128	d627	drink alcohol	abuse alcohol	lit	2
w41	d627	drink alcohol	abuse alcohol	lit	2
w17	d627	drink alcohol	abuse alcohol	lit	3
w74	d627	drink alcohol	abuse alcohol	lit	2
w31	d627	drink alcohol	abuse alcohol	lit	4
w129	d627	drink alcohol	abuse alcohol	lit	2
w50	d627	drink alcohol	abuse alcohol	lit	2
w15	d628	affect judgement	colour judgement	lit	5
w41	d628	affect judgement	colour judgement	lit	3
w74	d628	affect judgement	colour judgement	lit	5
w42	d628	affect judgement	colour judgement	lit	4
w28	d628	affect judgement	colour judgement	lit	6
w128	d628	affect judgement	colour judgement	lit	6
w129	d628	affect judgement	colour judgement	lit	2
w17	d628	affect judgement	colour judgement	lit	5
w29	d628	affect judgement	colour judgement	lit	2
w47	d628	affect judgement	colour judgement	lit	5
w40	d628	affect judgement	colour judgement	lit	2
w50	d628	affect judgement	colour judgement	lit	2
w58	d628	affect judgement	colour judgement	lit	5
w25	d628	affect judgement	colour judgement	lit	3
w31	d628	affect judgement	colour judgement	lit	5
w124	d629	reject past	disown past	lit	4
w47	d629	reject past	disown past	lit	6
w31	d629	reject past	disown past	lit	2
w40	d629	reject past	disown past	lit	4
w129	d629	reject past	disown past	lit	1
w15	d629	reject past	disown past	lit	4
w25	d629	reject past	disown past	lit	6
w58	d629	reject past	disown past	lit	6
w29	d629	reject past	disown past	lit	4
w17	d629	reject past	disown past	lit	4
w42	d629	reject past	disown past	lit	6
w74	d629	reject past	disown past	lit	4
w41	d629	reject past	disown past	lit	5
w50	d629	reject past	disown past	lit	3
w28	d629	reject past	disown past	lit	4
w28	d630	understand meaning	grasp meaning	lit	5
w128	d630	understand meaning	grasp meaning	lit	5
w41	d630	understand meaning	grasp meaning	lit	2
w47	d630	understand meaning	grasp meaning	lit	3
w40	d630	understand meaning	grasp meaning	lit	4
w42	d630	understand meaning	grasp meaning	lit	6
w29	d630	understand meaning	grasp meaning	lit	4
w17	d630	understand meaning	grasp meaning	lit	6
w129	d630	understand meaning	grasp meaning	lit	1
w130	d630	understand meaning	grasp meaning	lit	4
w74	d630	understand meaning	grasp meaning	lit	5
w15	d630	understand meaning	grasp meaning	lit	3
w50	d630	understand meaning	grasp meaning	lit	4
w31	d630	understand meaning	grasp meaning	lit	5
w25	d630	understand meaning	grasp meaning	lit	3
w129	d631	solve problem	attack problem	lit	1
w41	d631	solve problem	attack problem	lit	1
w29	d631	solve problem	attack problem	lit	3
w15	d631	solve problem	attack problem	lit	4
w31	d631	solve problem	attack problem	lit	5
w42	d631	solve problem	attack problem	lit	5
w17	d631	solve problem	attack problem	lit	5
w28	d631	solve problem	attack problem	lit	5
w40	d631	solve problem	attack problem	lit	4
w47	d631	solve problem	attack problem	lit	5
w74	d631	solve problem	attack problem	lit	3
w25	d631	solve problem	attack problem	lit	3
w58	d631	solve problem	attack problem	lit	5
w124	d631	solve problem	attack problem	lit	4
w50	d631	solve problem	attack problem	lit	2
w31	d632	corrupt mind	poison mind	lit	5
w42	d632	corrupt mind	poison mind	lit	4
w128	d632	corrupt mind	poison mind	lit	6
w40	d632	corrupt mind	poison mind	lit	3
w29	d632	corrupt mind	poison mind	lit	2
w58	d632	corrupt mind	poison mind	lit	5
w41	d632	corrupt mind	poison mind	lit	2
w17	d632	corrupt mind	poison mind	lit	2
w15	d632	corrupt mind	poison mind	lit	3
w28	d632	corrupt mind	poison mind	lit	2
w47	d632	corrupt mind	poison mind	lit	1
w50	d632	corrupt mind	poison mind	lit	2
w25	d632	corrupt mind	poison mind	lit	4
w129	d632	corrupt mind	poison mind	lit	5
w74	d632	corrupt mind	poison mind	lit	5
w47	d633	distinction disappear	distinction blur	lit	5
w29	d633	distinction disappear	distinction blur	lit	2
w15	d633	distinction disappear	distinction blur	lit	3
w50	d633	distinction disappear	distinction blur	lit	1
w17	d633	distinction disappear	distinction blur	lit	3
w31	d633	distinction disappear	distinction blur	lit	5
w74	d633	distinction disappear	distinction blur	lit	3
w58	d633	distinction disappear	distinction blur	lit	5
w41	d633	distinction disappear	distinction blur	lit	3
w25	d633	distinction disappear	distinction blur	lit	5
w40	d633	distinction disappear	distinction blur	lit	4
w129	d633	distinction disappear	distinction blur	lit	2
w42	d633	distinction disappear	distinction blur	lit	5
w28	d633	distinction disappear	distinction blur	lit	6
w128	d633	distinction disappear	distinction blur	lit	5
w41	d634	cause excitement	stir excitement	met	2
w40	d634	cause excitement	stir excitement	met	3
w28	d634	cause excitement	stir excitement	met	2
w74	d634	cause excitement	stir excitement	met	2
w50	d634	cause excitement	stir excitement	met	1
w58	d634	cause excitement	stir excitement	met	5
w25	d634	cause excitement	stir excitement	met	1
w129	d634	cause excitement	stir excitement	met	2
w2	d634	cause excitement	stir excitement	met	4
w42	d634	cause excitement	stir excitement	met	4
w29	d634	cause excitement	stir excitement	met	2
w47	d634	cause excitement	stir excitement	met	4
w17	d634	cause excitement	stir excitement	met	5
w31	d634	cause excitement	stir excitement	met	2
w15	d634	cause excitement	stir excitement	met	5
w25	d635	attract worker	suck worker	lit	5
w42	d635	attract worker	suck worker	lit	5
w15	d635	attract worker	suck worker	lit	3
w124	d635	attract worker	suck worker	lit	3
w28	d635	attract worker	suck worker	lit	5
w17	d635	attract worker	suck worker	lit	4
w29	d635	attract worker	suck worker	lit	2
w129	d635	attract worker	suck worker	lit	5
w50	d635	attract worker	suck worker	lit	1
w31	d635	attract worker	suck worker	lit	3
